io_ratio,profile,taxonomy,service_id,rank,topsis_score
0.5,balanced,tool.communication.email,twilio/sendgrid@v3,2,0.0
0.8,cost_first,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
0.8,cost_first,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
0.8,cost_first,ai.llm.chat,google/gemini-2.5-pro@2.5,1,0.7823
0.8,cost_first,ai.llm.chat,openai/gpt-4o@2024-11-20,2,0.6076
0.8,cost_first,ai.llm.chat,anthropic/claude-sonnet-4@4.0,3,0.1778
0.8,cost_first,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9953
0.8,cost_first,ai.vision.image_generation,google/imagen-3@3.0,2,0.2891
0.8,cost_first,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0047
0.8,cost_first,tool.automation.browser,steel/browser@v1,1,0.9991
0.8,cost_first,tool.automation.browser,browserbase/api@v1,2,0.0009
0.8,cost_first,tool.devops.ci,circleci/cloud@v2,1,0.6864
0.8,cost_first,tool.devops.ci,github/actions@v2,2,0.3136
0.8,cost_first,ai.code.completion,github/copilot@v1,1,1.0
0.8,cost_first,ai.code.completion,cursor/editor@v1,2,0.0
0.8,cost_first,ai.audio.stt,deepgram/nova@v2,1,1.0
0.8,cost_first,ai.audio.stt,openai/whisper@v1,2,0.0
0.8,cost_first,ai.nlp.translation,google/translate@v3,1,1.0
0.8,cost_first,ai.nlp.translation,deepl/translate@v2,2,0.0
0.8,cost_first,tool.communication.chat,discord/api@v10,1,0.9955
0.8,cost_first,tool.communication.chat,slack/web-api@v2,2,0.0045
0.8,cost_first,ai.audio.tts,openai/tts-1@1.0,1,0.9414
0.8,cost_first,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.0586
0.8,cost_first,tool.data.search,tavily/search-api@v1,1,0.9436
0.8,cost_first,tool.data.search,exa/search-api@v1,2,0.0564
0.8,cost_first,tool.data.scraping,jina/reader@v1,1,0.9999
0.8,cost_first,tool.data.scraping,firecrawl/scrape@v1,2,0.0001
0.8,cost_first,tool.devops.deployment,vercel/platform@v1,1,1.0
0.8,cost_first,tool.devops.deployment,fly/machines@v1,2,0.0
0.8,cost_first,tool.productivity.todo,todoist/api@v2,1,0.8996
0.8,cost_first,tool.productivity.todo,ticktick/api@v2,2,0.6554
0.8,cost_first,tool.productivity.todo,google/tasks-api@v1,3,0.0028
0.8,cost_first,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.9585
0.8,cost_first,ai.video.generation,google/veo-3.1@3.1,2,0.0415
0.8,cost_first,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
0.8,cost_first,infra.database.postgres,supabase/database@v2,2,0.0
0.8,cost_first,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.9671
0.8,cost_first,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.0329
0.8,cost_first,infra.database.vector,qdrant/cloud@v1,1,0.9984
0.8,cost_first,infra.database.vector,pinecone/index@v3,2,0.0016
0.8,cost_first,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
0.8,cost_first,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
0.8,cost_first,tool.communication.email,resend/email-api@v1,1,1.0
0.8,cost_first,tool.communication.email,twilio/sendgrid@v3,2,0.0
0.8,quality_first,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
0.8,quality_first,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
0.8,quality_first,ai.llm.chat,openai/gpt-4o@2024-11-20,1,0.859
0.8,quality_first,ai.llm.chat,anthropic/claude-sonnet-4@4.0,2,0.6604
0.8,quality_first,ai.llm.chat,google/gemini-2.5-pro@2.5,3,0.2541
0.8,quality_first,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9968
0.8,quality_first,ai.vision.image_generation,google/imagen-3@3.0,2,0.2797
0.8,quality_first,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0032
0.8,quality_first,tool.automation.browser,steel/browser@v1,1,0.9949
0.8,quality_first,tool.automation.browser,browserbase/api@v1,2,0.0051
0.8,quality_first,tool.devops.ci,github/actions@v2,1,0.8259
0.8,quality_first,tool.devops.ci,circleci/cloud@v2,2,0.1741
0.8,quality_first,ai.code.completion,github/copilot@v1,1,1.0
0.8,quality_first,ai.code.completion,cursor/editor@v1,2,0.0
0.8,quality_first,ai.audio.stt,deepgram/nova@v2,1,1.0
0.8,quality_first,ai.audio.stt,openai/whisper@v1,2,0.0
0.8,quality_first,ai.nlp.translation,google/translate@v3,1,1.0
0.8,quality_first,ai.nlp.translation,deepl/translate@v2,2,0.0
0.8,quality_first,tool.communication.chat,discord/api@v10,1,0.9966
0.8,quality_first,tool.communication.chat,slack/web-api@v2,2,0.0034
0.8,quality_first,ai.audio.tts,openai/tts-1@1.0,1,0.5757
0.8,quality_first,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.4243
0.8,quality_first,tool.data.search,tavily/search-api@v1,1,0.6015
0.8,quality_first,tool.data.search,exa/search-api@v1,2,0.3985
0.8,quality_first,tool.data.scraping,jina/reader@v1,1,0.9991
0.8,quality_first,tool.data.scraping,firecrawl/scrape@v1,2,0.0009
0.8,quality_first,tool.devops.deployment,vercel/platform@v1,1,1.0
0.8,quality_first,tool.devops.deployment,fly/machines@v1,2,0.0
0.8,quality_first,tool.productivity.todo,todoist/api@v2,1,0.8911
0.8,quality_first,tool.productivity.todo,ticktick/api@v2,2,0.6608
0.8,quality_first,tool.productivity.todo,google/tasks-api@v1,3,0.0021
0.8,quality_first,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.6769
0.8,quality_first,ai.video.generation,google/veo-3.1@3.1,2,0.3231
0.8,quality_first,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
0.8,quality_first,infra.database.postgres,supabase/database@v2,2,0.0
0.8,quality_first,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.8629
0.8,quality_first,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.1371
0.8,quality_first,infra.database.vector,qdrant/cloud@v1,1,0.9988
0.8,quality_first,infra.database.vector,pinecone/index@v3,2,0.0012
0.8,quality_first,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
0.8,quality_first,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
0.8,quality_first,tool.communication.email,resend/email-api@v1,1,1.0
0.8,quality_first,tool.communication.email,twilio/sendgrid@v3,2,0.0
0.8,speed_first,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
0.8,speed_first,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
0.8,speed_first,ai.llm.chat,openai/gpt-4o@2024-11-20,1,0.9303
0.8,speed_first,ai.llm.chat,anthropic/claude-sonnet-4@4.0,2,0.7319
0.8,speed_first,ai.llm.chat,google/gemini-2.5-pro@2.5,3,0.1515
0.8,speed_first,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9982
0.8,speed_first,ai.vision.image_generation,google/imagen-3@3.0,2,0.4797
0.8,speed_first,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0018
0.8,speed_first,tool.automation.browser,steel/browser@v1,1,0.9984
0.8,speed_first,tool.automation.browser,browserbase/api@v1,2,0.0016
0.8,speed_first,tool.devops.ci,circleci/cloud@v2,1,0.5259
0.8,speed_first,tool.devops.ci,github/actions@v2,2,0.4741
0.8,speed_first,ai.code.completion,github/copilot@v1,1,1.0
0.8,speed_first,ai.code.completion,cursor/editor@v1,2,0.0
0.8,speed_first,ai.audio.stt,deepgram/nova@v2,1,1.0
0.8,speed_first,ai.audio.stt,openai/whisper@v1,2,0.0
0.8,speed_first,ai.nlp.translation,google/translate@v3,1,1.0
0.8,speed_first,ai.nlp.translation,deepl/translate@v2,2,0.0
0.8,speed_first,tool.communication.chat,discord/api@v10,1,0.9992
0.8,speed_first,tool.communication.chat,slack/web-api@v2,2,0.0008
0.8,speed_first,ai.audio.tts,openai/tts-1@1.0,1,0.6073
0.8,speed_first,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.3927
0.8,speed_first,tool.data.search,exa/search-api@v1,1,0.5371
0.8,speed_first,tool.data.search,tavily/search-api@v1,2,0.4629
0.8,speed_first,tool.data.scraping,jina/reader@v1,1,0.9997
0.8,speed_first,tool.data.scraping,firecrawl/scrape@v1,2,0.0003
0.8,speed_first,tool.devops.deployment,vercel/platform@v1,1,1.0
0.8,speed_first,tool.devops.deployment,fly/machines@v1,2,0.0
0.8,speed_first,tool.productivity.todo,todoist/api@v2,1,0.9836
0.8,speed_first,tool.productivity.todo,ticktick/api@v2,2,0.6257
0.8,speed_first,tool.productivity.todo,google/tasks-api@v1,3,0.0005
0.8,speed_first,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.5357
0.8,speed_first,ai.video.generation,google/veo-3.1@3.1,2,0.4643
0.8,speed_first,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
0.8,speed_first,infra.database.postgres,supabase/database@v2,2,0.0
0.8,speed_first,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.9783
0.8,speed_first,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.0217
0.8,speed_first,infra.database.vector,qdrant/cloud@v1,1,0.9997
0.8,speed_first,infra.database.vector,pinecone/index@v3,2,0.0003
0.8,speed_first,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
0.8,speed_first,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
0.8,speed_first,tool.communication.email,resend/email-api@v1,1,1.0
0.8,speed_first,tool.communication.email,twilio/sendgrid@v3,2,0.0
0.8,balanced,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
0.8,balanced,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
0.8,balanced,ai.llm.chat,openai/gpt-4o@2024-11-20,1,0.7367
0.8,balanced,ai.llm.chat,google/gemini-2.5-pro@2.5,2,0.4953
0.8,balanced,ai.llm.chat,anthropic/claude-sonnet-4@4.0,3,0.4362
0.8,balanced,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9934
0.8,balanced,ai.vision.image_generation,google/imagen-3@3.0,2,0.35
0.8,balanced,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0066
0.8,balanced,tool.automation.browser,steel/browser@v1,1,0.997
0.8,balanced,tool.automation.browser,browserbase/api@v1,2,0.003
0.8,balanced,tool.devops.ci,circleci/cloud@v2,1,0.5033
0.8,balanced,tool.devops.ci,github/actions@v2,2,0.4967
0.8,balanced,ai.code.completion,github/copilot@v1,1,1.0
0.8,balanced,ai.code.completion,cursor/editor@v1,2,0.0
0.8,balanced,ai.audio.stt,deepgram/nova@v2,1,1.0
0.8,balanced,ai.audio.stt,openai/whisper@v1,2,0.0
0.8,balanced,ai.nlp.translation,google/translate@v3,1,1.0
0.8,balanced,ai.nlp.translation,deepl/translate@v2,2,0.0
0.8,balanced,tool.communication.chat,discord/api@v10,1,0.9955
0.8,balanced,tool.communication.chat,slack/web-api@v2,2,0.0045
0.8,balanced,ai.audio.tts,openai/tts-1@1.0,1,0.8587
0.8,balanced,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.1413
0.8,balanced,tool.data.search,tavily/search-api@v1,1,0.8238
0.8,balanced,tool.data.search,exa/search-api@v1,2,0.1762
0.8,balanced,tool.data.scraping,jina/reader@v1,1,0.9995
0.8,balanced,tool.data.scraping,firecrawl/scrape@v1,2,0.0005
0.8,balanced,tool.devops.deployment,vercel/platform@v1,1,1.0
0.8,balanced,tool.devops.deployment,fly/machines@v1,2,0.0
0.8,balanced,tool.productivity.todo,todoist/api@v2,1,0.9363
0.8,balanced,tool.productivity.todo,ticktick/api@v2,2,0.637
0.8,balanced,tool.productivity.todo,google/tasks-api@v1,3,0.0029
0.8,balanced,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.8635
0.8,balanced,ai.video.generation,google/veo-3.1@3.1,2,0.1365
0.8,balanced,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
0.8,balanced,infra.database.postgres,supabase/database@v2,2,0.0
0.8,balanced,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.944
0.8,balanced,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.056
0.8,balanced,infra.database.vector,qdrant/cloud@v1,1,0.9984
0.8,balanced,infra.database.vector,pinecone/index@v3,2,0.0016
0.8,balanced,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
0.8,balanced,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
0.8,balanced,tool.communication.email,resend/email-api@v1,1,1.0
0.8,balanced,tool.communication.email,twilio/sendgrid@v3,2,0.0
1.0,cost_first,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
1.0,cost_first,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
1.0,cost_first,ai.llm.chat,google/gemini-2.5-pro@2.5,1,0.8246
1.0,cost_first,ai.llm.chat,openai/gpt-4o@2024-11-20,2,0.3327
1.0,cost_first,ai.llm.chat,anthropic/claude-sonnet-4@4.0,3,0.1419
1.0,cost_first,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9953
1.0,cost_first,ai.vision.image_generation,google/imagen-3@3.0,2,0.2891
1.0,cost_first,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0047
1.0,cost_first,tool.automation.browser,steel/browser@v1,1,0.9991
1.0,cost_first,tool.automation.browser,browserbase/api@v1,2,0.0009
1.0,cost_first,tool.devops.ci,circleci/cloud@v2,1,0.6864
1.0,cost_first,tool.devops.ci,github/actions@v2,2,0.3136
1.0,cost_first,ai.code.completion,github/copilot@v1,1,1.0
1.0,cost_first,ai.code.completion,cursor/editor@v1,2,0.0
1.0,cost_first,ai.audio.stt,deepgram/nova@v2,1,1.0
1.0,cost_first,ai.audio.stt,openai/whisper@v1,2,0.0
1.0,cost_first,ai.nlp.translation,google/translate@v3,1,1.0
1.0,cost_first,ai.nlp.translation,deepl/translate@v2,2,0.0
1.0,cost_first,tool.communication.chat,discord/api@v10,1,0.9955
1.0,cost_first,tool.communication.chat,slack/web-api@v2,2,0.0045
1.0,cost_first,ai.audio.tts,openai/tts-1@1.0,1,0.9414
1.0,cost_first,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.0586
1.0,cost_first,tool.data.search,tavily/search-api@v1,1,0.9436
1.0,cost_first,tool.data.search,exa/search-api@v1,2,0.0564
1.0,cost_first,tool.data.scraping,jina/reader@v1,1,0.9999
1.0,cost_first,tool.data.scraping,firecrawl/scrape@v1,2,0.0001
1.0,cost_first,tool.devops.deployment,vercel/platform@v1,1,1.0
1.0,cost_first,tool.devops.deployment,fly/machines@v1,2,0.0
1.0,cost_first,tool.productivity.todo,todoist/api@v2,1,0.8996
1.0,cost_first,tool.productivity.todo,ticktick/api@v2,2,0.6554
1.0,cost_first,tool.productivity.todo,google/tasks-api@v1,3,0.0028
1.0,cost_first,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.9585
1.0,cost_first,ai.video.generation,google/veo-3.1@3.1,2,0.0415
1.0,cost_first,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
1.0,cost_first,infra.database.postgres,supabase/database@v2,2,0.0
1.0,cost_first,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.9671
1.0,cost_first,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.0329
1.0,cost_first,infra.database.vector,qdrant/cloud@v1,1,0.9984
1.0,cost_first,infra.database.vector,pinecone/index@v3,2,0.0016
1.0,cost_first,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
1.0,cost_first,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
1.0,cost_first,tool.communication.email,resend/email-api@v1,1,1.0
1.0,cost_first,tool.communication.email,twilio/sendgrid@v3,2,0.0
1.0,quality_first,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
1.0,quality_first,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
1.0,quality_first,ai.llm.chat,openai/gpt-4o@2024-11-20,1,0.7587
1.0,quality_first,ai.llm.chat,anthropic/claude-sonnet-4@4.0,2,0.6156
1.0,quality_first,ai.llm.chat,google/gemini-2.5-pro@2.5,3,0.3047
1.0,quality_first,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9968
1.0,quality_first,ai.vision.image_generation,google/imagen-3@3.0,2,0.2797
1.0,quality_first,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0032
1.0,quality_first,tool.automation.browser,steel/browser@v1,1,0.9949
1.0,quality_first,tool.automation.browser,browserbase/api@v1,2,0.0051
1.0,quality_first,tool.devops.ci,github/actions@v2,1,0.8259
1.0,quality_first,tool.devops.ci,circleci/cloud@v2,2,0.1741
1.0,quality_first,ai.code.completion,github/copilot@v1,1,1.0
1.0,quality_first,ai.code.completion,cursor/editor@v1,2,0.0
1.0,quality_first,ai.audio.stt,deepgram/nova@v2,1,1.0
1.0,quality_first,ai.audio.stt,openai/whisper@v1,2,0.0
1.0,quality_first,ai.nlp.translation,google/translate@v3,1,1.0
1.0,quality_first,ai.nlp.translation,deepl/translate@v2,2,0.0
1.0,quality_first,tool.communication.chat,discord/api@v10,1,0.9966
1.0,quality_first,tool.communication.chat,slack/web-api@v2,2,0.0034
1.0,quality_first,ai.audio.tts,openai/tts-1@1.0,1,0.5757
1.0,quality_first,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.4243
1.0,quality_first,tool.data.search,tavily/search-api@v1,1,0.6015
1.0,quality_first,tool.data.search,exa/search-api@v1,2,0.3985
1.0,quality_first,tool.data.scraping,jina/reader@v1,1,0.9991
1.0,quality_first,tool.data.scraping,firecrawl/scrape@v1,2,0.0009
1.0,quality_first,tool.devops.deployment,vercel/platform@v1,1,1.0
1.0,quality_first,tool.devops.deployment,fly/machines@v1,2,0.0
1.0,quality_first,tool.productivity.todo,todoist/api@v2,1,0.8911
1.0,quality_first,tool.productivity.todo,ticktick/api@v2,2,0.6608
1.0,quality_first,tool.productivity.todo,google/tasks-api@v1,3,0.0021
1.0,quality_first,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.6769
1.0,quality_first,ai.video.generation,google/veo-3.1@3.1,2,0.3231
1.0,quality_first,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
1.0,quality_first,infra.database.postgres,supabase/database@v2,2,0.0
1.0,quality_first,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.8629
1.0,quality_first,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.1371
1.0,quality_first,infra.database.vector,qdrant/cloud@v1,1,0.9988
1.0,quality_first,infra.database.vector,pinecone/index@v3,2,0.0012
1.0,quality_first,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
1.0,quality_first,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
1.0,quality_first,tool.communication.email,resend/email-api@v1,1,1.0
1.0,quality_first,tool.communication.email,twilio/sendgrid@v3,2,0.0
1.0,speed_first,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
1.0,speed_first,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
1.0,speed_first,ai.llm.chat,openai/gpt-4o@2024-11-20,1,0.8571
1.0,speed_first,ai.llm.chat,anthropic/claude-sonnet-4@4.0,2,0.7071
1.0,speed_first,ai.llm.chat,google/gemini-2.5-pro@2.5,3,0.1893
1.0,speed_first,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9982
1.0,speed_first,ai.vision.image_generation,google/imagen-3@3.0,2,0.4797
1.0,speed_first,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0018
1.0,speed_first,tool.automation.browser,steel/browser@v1,1,0.9984
1.0,speed_first,tool.automation.browser,browserbase/api@v1,2,0.0016
1.0,speed_first,tool.devops.ci,circleci/cloud@v2,1,0.5259
1.0,speed_first,tool.devops.ci,github/actions@v2,2,0.4741
1.0,speed_first,ai.code.completion,github/copilot@v1,1,1.0
1.0,speed_first,ai.code.completion,cursor/editor@v1,2,0.0
1.0,speed_first,ai.audio.stt,deepgram/nova@v2,1,1.0
1.0,speed_first,ai.audio.stt,openai/whisper@v1,2,0.0
1.0,speed_first,ai.nlp.translation,google/translate@v3,1,1.0
1.0,speed_first,ai.nlp.translation,deepl/translate@v2,2,0.0
1.0,speed_first,tool.communication.chat,discord/api@v10,1,0.9992
1.0,speed_first,tool.communication.chat,slack/web-api@v2,2,0.0008
1.0,speed_first,ai.audio.tts,openai/tts-1@1.0,1,0.6073
1.0,speed_first,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.3927
1.0,speed_first,tool.data.search,exa/search-api@v1,1,0.5371
1.0,speed_first,tool.data.search,tavily/search-api@v1,2,0.4629
1.0,speed_first,tool.data.scraping,jina/reader@v1,1,0.9997
1.0,speed_first,tool.data.scraping,firecrawl/scrape@v1,2,0.0003
1.0,speed_first,tool.devops.deployment,vercel/platform@v1,1,1.0
1.0,speed_first,tool.devops.deployment,fly/machines@v1,2,0.0
1.0,speed_first,tool.productivity.todo,todoist/api@v2,1,0.9836
1.0,speed_first,tool.productivity.todo,ticktick/api@v2,2,0.6257
1.0,speed_first,tool.productivity.todo,google/tasks-api@v1,3,0.0005
1.0,speed_first,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.5357
1.0,speed_first,ai.video.generation,google/veo-3.1@3.1,2,0.4643
1.0,speed_first,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
1.0,speed_first,infra.database.postgres,supabase/database@v2,2,0.0
1.0,speed_first,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.9783
1.0,speed_first,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.0217
1.0,speed_first,infra.database.vector,qdrant/cloud@v1,1,0.9997
1.0,speed_first,infra.database.vector,pinecone/index@v3,2,0.0003
1.0,speed_first,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
1.0,speed_first,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
1.0,speed_first,tool.communication.email,resend/email-api@v1,1,1.0
1.0,speed_first,tool.communication.email,twilio/sendgrid@v3,2,0.0
1.0,balanced,tool.productivity.spreadsheet,google/sheets-api@v4,1,1.0
1.0,balanced,tool.productivity.spreadsheet,airtable/api@v1,2,0.0
1.0,balanced,ai.llm.chat,google/gemini-2.5-pro@2.5,1,0.5621
1.0,balanced,ai.llm.chat,openai/gpt-4o@2024-11-20,2,0.5372
1.0,balanced,ai.llm.chat,anthropic/claude-sonnet-4@4.0,3,0.374
1.0,balanced,ai.vision.image_generation,black-forest-labs/flux-1.1-pro@1.1,1,0.9934
1.0,balanced,ai.vision.image_generation,google/imagen-3@3.0,2,0.35
1.0,balanced,ai.vision.image_generation,openai/dall-e-3@3.0,3,0.0066
1.0,balanced,tool.automation.browser,steel/browser@v1,1,0.997
1.0,balanced,tool.automation.browser,browserbase/api@v1,2,0.003
1.0,balanced,tool.devops.ci,circleci/cloud@v2,1,0.5033
1.0,balanced,tool.devops.ci,github/actions@v2,2,0.4967
1.0,balanced,ai.code.completion,github/copilot@v1,1,1.0
1.0,balanced,ai.code.completion,cursor/editor@v1,2,0.0
1.0,balanced,ai.audio.stt,deepgram/nova@v2,1,1.0
1.0,balanced,ai.audio.stt,openai/whisper@v1,2,0.0
1.0,balanced,ai.nlp.translation,google/translate@v3,1,1.0
1.0,balanced,ai.nlp.translation,deepl/translate@v2,2,0.0
1.0,balanced,tool.communication.chat,discord/api@v10,1,0.9955
1.0,balanced,tool.communication.chat,slack/web-api@v2,2,0.0045
1.0,balanced,ai.audio.tts,openai/tts-1@1.0,1,0.8587
1.0,balanced,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.1413
1.0,balanced,tool.data.search,tavily/search-api@v1,1,0.8238
1.0,balanced,tool.data.search,exa/search-api@v1,2,0.1762
1.0,balanced,tool.data.scraping,jina/reader@v1,1,0.9995
1.0,balanced,tool.data.scraping,firecrawl/scrape@v1,2,0.0005
1.0,balanced,tool.devops.deployment,vercel/platform@v1,1,1.0
1.0,balanced,tool.devops.deployment,fly/machines@v1,2,0.0
1.0,balanced,tool.productivity.todo,todoist/api@v2,1,0.9363
1.0,balanced,tool.productivity.todo,ticktick/api@v2,2,0.637
1.0,balanced,tool.productivity.todo,google/tasks-api@v1,3,0.0029
1.0,balanced,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.8635
1.0,balanced,ai.video.generation,google/veo-3.1@3.1,2,0.1365
1.0,balanced,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
1.0,balanced,infra.database.postgres,supabase/database@v2,2,0.0
1.0,balanced,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.944
1.0,balanced,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.056
1.0,balanced,infra.database.vector,qdrant/cloud@v1,1,0.9984
1.0,balanced,infra.database.vector,pinecone/index@v3,2,0.0016
1.0,balanced,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
1.0,balanced,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
1.0,balanced,tool.communication.email,resend/email-api@v1,1,1.0
1.0,balanced,tool.communication.email,twilio/sendgrid@v3,2,0.0
